,Date,Tweets
1133,2022-03-25,"RT @virtualUA: Weekend, here we go! âœˆï¸ðŸ˜

#aviation #virtualua #planespotting #flightsim #msfs2020 #xplane11 #p3d #airplane #boeing #airbusâ€¦"
1134,2022-03-25,"Weekend, here we go! âœˆï¸ðŸ˜

#aviation #virtualua #planespotting #flightsim #msfs2020 #xplane11 #p3d #airplane #boeing #airbus #pilot #landing #excited #travel #instaplane #avgeek #beingunited #unitedairlines #pilot #vatsim #aircraftlovers #airplane #blueskies https://t.co/asInT9xSka"
1135,2022-03-25,RT @aerovincenzo: A quintessential SFO moment with both Star Alliance and Boeing friends United Airlines &amp; Lufthansa greeting each other wiâ€¦
1136,2022-03-25,"RT @virtualUA: Happy 10th anniversary to all, and hereâ€™s to many more!â€

#unitedairlines #boeing #airbus #airplane #pilot #fsx #p3d #msfs20â€¦"
1137,2022-03-25,RT @WesDixon: #UnitedAirlines will not honor my â€œLifetime United Club Membership. Been a member for 30 years. Paid a ton of money. #WorstCuâ€¦
1138,2022-03-25,RT @aerovincenzo: A quintessential SFO moment with both Star Alliance and Boeing friends United Airlines &amp; Lufthansa greeting each other wiâ€¦
1139,2022-03-25,Wow @united how am I told I'm to be refunded my $ on my card after canceling my #ukrainian flight and now asking where is my refund after 20 days and being informed it's now a travel certificate.....hmmm I sense some kind of scam! #unitedairlines
1140,2022-03-25,@united @WilliamMcNulty Happy to see united waived charges (as they should under the circumstances).  Happy frequent flyer customer #unitedairlines #united #UkraineWar
1141,2022-03-25,@united #UnitedWithUkraine #StandWithUkraine #Flight953 #ISupportUkraine If this is #UnitedAirlines shame on them! https://t.co/Md0POEcwkH
1142,2022-03-25,RT @aerovincenzo: A quintessential SFO moment with both Star Alliance and Boeing friends United Airlines &amp; Lufthansa greeting each other wiâ€¦
1143,2022-03-25,RT @aerovincenzo: A quintessential SFO moment with both Star Alliance and Boeing friends United Airlines &amp; Lufthansa greeting each other wiâ€¦
1144,2022-03-25,#UnitedAirlines will not honor my â€œLifetime United Club Membership. Been a member for 30 years. Paid a ton of money. #WorstCustomerService. Could be #LegallyActionable. Can you say #ClassActionSuit?
1145,2022-03-25,RT @aerovincenzo: A quintessential SFO moment with both Star Alliance and Boeing friends United Airlines &amp; Lufthansa greeting each other wiâ€¦
1146,2022-03-25,"@united airlines keeping it classy. Crew announcement to passengers on 2141 from DEN to RNO: ""we're really tired of telling y'all how to wear masks.  It's just exhausting, so now we're going to just take your seat number and send you a fine in the mail."" #unitedairlines #shame"
1147,2022-03-25,RT @aerovincenzo: A quintessential SFO moment with both Star Alliance and Boeing friends United Airlines &amp; Lufthansa greeting each other wiâ€¦
1148,2022-03-25,RT @KPAE_Spotter: #UnitedAirlines #Boeing 787-9 in from ORD #UA2242 on 24R. &lt;meow&gt; #avgeek #airplanespotting #planespotting #flylax #aviatiâ€¦
1149,2022-03-25,RT @aerovincenzo: A quintessential SFO moment with both Star Alliance and Boeing friends United Airlines &amp; Lufthansa greeting each other wiâ€¦
1150,2022-03-25,@WilliamMcNulty @united @WilliamShatner Assure if @united can find a way to bilk a few $$$ from you they will. Fortunately public shaming them worked this time. #unitedAIRLINES #Greed
1151,2022-03-25,RT @aerovincenzo: A quintessential SFO moment with both Star Alliance and Boeing friends United Airlines &amp; Lufthansa greeting each other wiâ€¦
1152,2022-03-25,RT @aerovincenzo: A quintessential SFO moment with both Star Alliance and Boeing friends United Airlines &amp; Lufthansa greeting each other wiâ€¦
1153,2022-03-25,RT @aerovincenzo: A quintessential SFO moment with both Star Alliance and Boeing friends United Airlines &amp; Lufthansa greeting each other wiâ€¦
1154,2022-03-25,RT @aerovincenzo: A quintessential SFO moment with both Star Alliance and Boeing friends United Airlines &amp; Lufthansa greeting each other wiâ€¦
1155,2022-03-25,RT @aerovincenzo: A quintessential SFO moment with both Star Alliance and Boeing friends United Airlines &amp; Lufthansa greeting each other wiâ€¦
1156,2022-03-25,RT @aerovincenzo: A quintessential SFO moment with both Star Alliance and Boeing friends United Airlines &amp; Lufthansa greeting each other wiâ€¦
1157,2022-03-25,"[#UnitedAirlines] Scraps Berlin, Prague Routes - Live and Let's Fly https://t.co/KEPqPoZYrh"
1158,2022-03-25,RT @aerovincenzo: A quintessential SFO moment with both Star Alliance and Boeing friends United Airlines &amp; Lufthansa greeting each other wiâ€¦
1159,2022-03-25,"RT @aerovincenzo: Unitedâ€™s EvoBlue Livery looks amazing on their 767 in this classic LAX aerial shot I took back in July.

#UnitedAirlinesâ€¦"
1160,2022-03-25,RT @aerovincenzo: A quintessential SFO moment with both Star Alliance and Boeing friends United Airlines &amp; Lufthansa greeting each other wiâ€¦
1161,2022-03-25,RT @aerovincenzo: A quintessential SFO moment with both Star Alliance and Boeing friends United Airlines &amp; Lufthansa greeting each other wiâ€¦
1162,2022-03-25,RT @aerovincenzo: A quintessential SFO moment with both Star Alliance and Boeing friends United Airlines &amp; Lufthansa greeting each other wiâ€¦
1163,2022-03-25,#UnitedAirlines  did respond and refunded the cost.#StandWithUkraine . Nicely done United. https://t.co/QMorbUnsCo
1164,2022-03-25,Our STARs are shining bright today! Great job team YYZ with 4/4 safe and on-time departuresâœˆï¸âœ¨ðŸ’™ #beingunited #core4 #unitedairlines @CanadaUal @weareunited @JustinJacquesUA @Yshuga https://t.co/TpWPwaaXFk
1165,2022-03-25,"UA1122 seen around five hours into its long-haul flight between Newark and Cape Town.

Track UA1122 on https://t.co/ie6zK5T96mâœˆï¸: https://t.co/GmD6bgRBxg

#RadarBox #Tracking #UnitedAirlines #AvGeek https://t.co/7TJfQlouHr"
1166,2022-03-25,"Now Boarding for ontime Departure ðŸ˜

#airline #avgeek #aviation #boeing #airbus #beingunited #planespotter #msfs2020 #p3d #pilot #unitedairlines #vatsim #xplane #xplane11 #instaplane #instagram #instadaily #tail #dailyplanepics #departure #virtualua #virtualairline #flightsim https://t.co/lFuoRi03hU"
1167,2022-03-25,RT @aerovincenzo: A quintessential SFO moment with both Star Alliance and Boeing friends United Airlines &amp; Lufthansa greeting each other wiâ€¦
1168,2022-03-25,RT @aerovincenzo: A quintessential SFO moment with both Star Alliance and Boeing friends United Airlines &amp; Lufthansa greeting each other wiâ€¦
1169,2022-03-25,Sunrise on the mountains and views from the (very) early morning skies. #california #colorado #mountains #sunrise #nature #travel #unitedairlines https://t.co/mVJ1TElLN3
1170,2022-03-25,RT @aerovincenzo: A quintessential SFO moment with both Star Alliance and Boeing friends United Airlines &amp; Lufthansa greeting each other wiâ€¦
1171,2022-03-25,"A quintessential SFO moment with both Star Alliance and Boeing friends United Airlines &amp; Lufthansa greeting each other with a quick kiss before flying off to their destinations.

#lufthansa #unitedairlines #boeing #airports #avgeek #aviation #aviationphotography #airlines https://t.co/HXK2lFZKPk"
1172,2022-03-25,"ICAO: #A31A57
Flt: #UAL906 #UnitedAirlines
First seen: 2022/03/25 13:30:10
Min Alt: 10625 ft MSL
Min Dist: 0.26 km

#planefence #adsb - docker:kx1t/planefence
https://t.co/b3UBFCAugh https://t.co/831LGurWgC"
1173,2022-03-25,"ICAO: #A05648
Flt: #UAL988 #UnitedAirlines
First seen: 2022/03/25 13:02:37
Min Alt: 9925 ft MSL
Min Dist: 2.51 km

#planefence #adsb - docker:kx1t/planefence
https://t.co/nswk6ztUgE https://t.co/ctKPYv5Gej"
1174,2022-03-25,"Have a good weekend ðŸ˜Šâ¤ï¸ðŸ’¯

#airline #avgeek #aviation #airbus #beingunited #unitedairlines #planespotter #planespotting #airbus320 #travel #vatsim #xplane #p3d #fsx #msfs2020 #happyfriday #tgif https://t.co/wQYH5yrrc7"
1175,2022-03-25,"ICAO: #A2CB32
Flt: #UAL181 #UnitedAirlines
First seen: 2022/03/25 11:47:16
Min Alt: 9550 ft MSL
Min Dist: 0.78 km

#planefence #adsb - docker:kx1t/planefence
https://t.co/DlZk6At5Ui https://t.co/l0MehU0z5v"
1176,2022-03-25,"When your flight is postponed by 12 hours, after four hours on the runway, because of a â€œmedical emergencyâ€ which turns out to be a passenger puking in their seat, youâ€™d really hope that it was some record breaking projectile vomit. Thanks #unitedAIRLINES"
1177,2022-03-25,"ICAO: #A05629
Flt: #UAL961 #UnitedAirlines
First seen: 2022/03/25 11:28:20
Min Alt: 10050 ft MSL
Min Dist: 1.2 km

#planefence #adsb - docker:kx1t/planefence
https://t.co/bf86l3pFce https://t.co/32YTvSjRLQ"
1178,2022-03-25,RT @Humorcoming: #TravelAgentMall #USA #Canada #SuperAgent #WholesalesAirTicket #GroupAirTickets #LowCostAirTicket #ExpressJetAirlines #Jetâ€¦
1179,2022-03-25,"RT @RecruitedByDW: Welcome to the friendly skies âœˆï¸ United Airlines Flight Attendant Class 2204! Continue the legacy of Connecting People,â€¦"
1180,2022-03-25,RT @jpaulfry: Nice day for flying with @united.  Loving the new connections out of PAE!  #UnitedAirlines https://t.co/5TAVYunSOe
1181,2022-03-25,"Iâ€™m going to need to update my interests to â€œspending long hours in the virtual chat with #UnitedAirlinesâ€ My flight issue was never fixed. Today, they changed my husbandâ€™s confirmed flights back to the misconnection. Yet again, no notification. #badbusiness"
1182,2022-03-25,"RT @CaseyMeraz: Was just bait and switched by @united and the 1K &amp; executive teamâ€™s response was essentially â€œwe donâ€™t careâ€.

Super disappâ€¦"
1183,2022-03-25,"RT @CaseyMeraz: Was just bait and switched by @united and the 1K &amp; executive teamâ€™s response was essentially â€œwe donâ€™t careâ€.

Super disappâ€¦"
1184,2022-03-25,"RT @CaseyMeraz: Was just bait and switched by @united and the 1K &amp; executive teamâ€™s response was essentially â€œwe donâ€™t careâ€.

Super disappâ€¦"
1185,2022-03-25,@united I think you have the worst leg space availability that Iâ€™ve ever seen in my life. So #uncomfortable ! #airlines #unitedairlines
1186,2022-03-25,#UnitedAirlines flight lands at #DCA with 10 second left in #Duke vs #TexasTech they shut down #Directv.
1187,2022-03-25,"RT @CaseyMeraz: Was just bait and switched by @united and the 1K &amp; executive teamâ€™s response was essentially â€œwe donâ€™t careâ€.

Super disappâ€¦"
1188,2022-03-25,"There are so many reasons that you have to visit San Luis PotosÃ­, SLP.
This city has it all ! ðŸ‘ŒðŸ¼ðŸ˜
#HuastecaPotosina #Waterfalls #Arquitecture #Churches #Plazas #Museums #Bars #GoodFood
Come and fly ðŸ›«ðŸŒŽðŸ›¬withâ˜ºï¸#UnitedAirlines @united https://t.co/TC4CuS6cno"
1189,2022-03-25,"Chicago Mayor Lori Lightfootâ€™s pick for the next alderman of the 11th Ward is a United Airlines director .
#weareunited #unitedtogether #unitedairlines #airlines 

https://t.co/zznNfHxshr"
1190,2022-03-25,"@WilliamMcNulty @united @WilliamShatner Come on @united #UnitedAirlines do the right thing. 

#IStandWithUkraine"
1191,2022-03-25,@WilliamMcNulty @united @WilliamShatner #UnitedAirlines câ€™mon UA do this for the good PR!
1192,2022-03-25,"Good morning @united ! Bright and early here at @DFWAirport . ðŸŒžâœˆï¸

#dfwairport #unitedairlines #dfw https://t.co/GW3KlUsOxo"
1193,2022-03-25,CEOs of major US airlines urge Biden to drop masks on planes #deltaairlines #ceos #americanairlines #unitedairlines #hospitalization https://t.co/AEztVAgx6C
1194,2022-03-25,"ICAO: A504D0
Flt: UAL1726 #UnitedAirlines
First seen: 2022/03/24 21:09:37
Min Alt: 950 ft MSL
Min Dist: 2.7 nm

#planefence #adsb - docker:kx1t/planefence
https://t.co/DZaWG27cbI https://t.co/MIphgJhKh1"
1195,2022-03-24,"Blue Skies, VirtualUA Community, 10 more years! 

#unitedairlines #boeing #airbus #airplane #pilot #fsx #p3d #msfs2020 #xplane11 #avgeek #aviationgeek #aviation #pilot #beingunited #unitedtogether #flightsim  #virtualua #planespotter #virtualairline #happyanniversary https://t.co/yCqWXQmp5Q"
1196,2022-03-24,#unitedairlines is taking g advantage of customers and using pandemic as excuse. A zillion $s in pandemic aid and still rescheduling passengers to .are more money. Outraged
1197,2022-03-24,#unitedairlines had a direct flight to Vegas months ago.  United changed to a connection. So now at IAD waiting for 1st leg which is late!@ may  not make connection in Cleveland!  Next flght out of Cleveland that does not take 10hrs tomorrow nite.
1198,2022-03-24,@united wonâ€™t fly them again. Terrible customer service. #Houston #unitedAIRLINES
1199,2022-03-24,United Website consumed a lot of my time today ðŸ˜¥and bow I guess I cant go after all! #unitedairlines
1200,2022-03-24,Acceptable passenger behavior - TOTALLY FINE or ABSOLUTELY DISGUSTING? @PassengerShame #UnitedAirlines #passengershaming https://t.co/g13svrZR9l
1201,2022-03-24,"RT @raybird777: What a beautiful day in Denver, with a pretty cool looking plane ðŸ˜Ž @united @DENAirport #UnitedAirlines #flythefriendlyskiesâ€¦"
1202,2022-03-24,"United to Cut 17 Routes and One U.S. City, Boeing Ends Support for Russian Carriers â€“ SGF News https://t.co/C86eXcmDtR #unitedairlines https://t.co/j0UrWf2tst"
1203,2022-03-24,@UnitedAirlines @UnitedAirlines_ Can you please check the rule why my infant baby an OCI card holder was denied check-in by the United staff at Atlanta Airport. They asked me to book return ticket $700 worth and she was checked in #UnitedAirlines
1204,2022-03-24,"Welcome to the friendly skies âœˆï¸ United Airlines Flight Attendant Class 2204! Continue the legacy of Connecting People, Uniting the World! #UnitedAirlines #United #FlightAttendant https://t.co/HaWytlInyw"
1205,2022-03-24,"Happy 10th anniversary to all, and hereâ€™s to many more!â€

#unitedairlines #boeing #airbus #airplane #pilot #fsx #p3d #msfs2020 #xplane11 #avgeek #aviationgeek #aviation #pilot #beingunited #unitedtogether #flightsim  #virtualua #planespotter #virtualairline #happyanniversary https://t.co/avfmu7paAz"
1206,2022-03-24,"For the record, this is the warning you get thru the #UnitedAirlines app regarding the Bozeman (BZN) check in with luggage news this past week. There are also signs at EVERY baggage carousel stating the same thing. #TedCruz didn't pay attention. https://t.co/cyHeHYZaI1"
1207,2022-03-24,"@Delta stop enforcing the mask mandates! It is not law &amp; people are only getting angrier! Just stop enforcing it! #americanairlines, #unitedAIRLINES , &amp; on &amp; on!! They canâ€™t shut you all down if your CEOâ€™s stand together!"
1208,2022-03-24,"Update on #UnitedAirlines saga! After nearly a month, our lost bags have been found &amp; are being FedExed now! @United is honoring a $1,500 incentive since the bags were missing for more than 5 days and Iâ€™m so happy to consider this matter settled!"
1209,2022-03-24,#UnitedAirlines Finally got some balls and are pushing back against the useless mask mandates!!
1210,2022-03-24,"RT @CaseyMeraz: Was just bait and switched by @united and the 1K &amp; executive teamâ€™s response was essentially â€œwe donâ€™t careâ€.

Super disappâ€¦"
1211,2022-03-24,"RT @CaseyMeraz: Was just bait and switched by @united and the 1K &amp; executive teamâ€™s response was essentially â€œwe donâ€™t careâ€.

Super disappâ€¦"
1212,2022-03-24,"RT @CaseyMeraz: Was just bait and switched by @united and the 1K &amp; executive teamâ€™s response was essentially â€œwe donâ€™t careâ€.

Super disappâ€¦"
1213,2022-03-24,"RT @CaseyMeraz: Was just bait and switched by @united and the 1K &amp; executive teamâ€™s response was essentially â€œwe donâ€™t careâ€.

Super disappâ€¦"
1214,2022-03-24,"RT @CaseyMeraz: Was just bait and switched by @united and the 1K &amp; executive teamâ€™s response was essentially â€œwe donâ€™t careâ€.

Super disappâ€¦"
1215,2022-03-24,"RT @CaseyMeraz: Was just bait and switched by @united and the 1K &amp; executive teamâ€™s response was essentially â€œwe donâ€™t careâ€.

Super disappâ€¦"
1216,2022-03-24,"RT @CaseyMeraz: Was just bait and switched by @united and the 1K &amp; executive teamâ€™s response was essentially â€œwe donâ€™t careâ€.

Super disappâ€¦"
1217,2022-03-24,"Thank you partners and sponsors! 

#unitedairlines #p3d #msfs2020 #xplane11 #avgeek #aviation  #beingunited #unitedtogether #flightsim #vatsim #simmarket #orbx #aerosoft #activesky #flightbeam #rexsimulations #jetstreamradio #planespotter #virtualairline #happyanniversary https://t.co/zu9pL5o1pL"
1218,2022-03-24,"RT @CaseyMeraz: Was just bait and switched by @united and the 1K &amp; executive teamâ€™s response was essentially â€œwe donâ€™t careâ€.

Super disappâ€¦"
1219,2022-03-24,"RT @CaseyMeraz: Was just bait and switched by @united and the 1K &amp; executive teamâ€™s response was essentially â€œwe donâ€™t careâ€.

Super disappâ€¦"
1220,2022-03-24,"RT @CaseyMeraz: Was just bait and switched by @united and the 1K &amp; executive teamâ€™s response was essentially â€œwe donâ€™t careâ€.

Super disappâ€¦"
1221,2022-03-24,"RT @CaseyMeraz: Was just bait and switched by @united and the 1K &amp; executive teamâ€™s response was essentially â€œwe donâ€™t careâ€.

Super disappâ€¦"
1222,2022-03-24,"ICAO: #AA6BA4
Flt: #UAL47 #UnitedAirlines
First seen: 2022/03/24 14:12:55
Min Alt: 10650 ft MSL
Min Dist: 1.78 km

#planefence #adsb - docker:kx1t/planefence
https://t.co/OTrs9E7Ij8 https://t.co/qqHybRCvWE"
1223,2022-03-24,"The award for worst flight experience goes to @UnitedAirlines - starting with no drink service on a 4+ hour flight, a missed connection to our final destination, no food voucher due to â€œweather related delayâ€ and the MOST uncomfortable terminal chairs. #sotired #unitedairlines"
1224,2022-03-24,Yes I'll definitely take the free first class upgrade thank you very much! #unitedairlines #bloodymary #instabeard #instagay https://t.co/s1A7glK5J3 https://t.co/thHrZCn9Px
1225,2022-03-24,"RT @CaseyMeraz: Was just bait and switched by @united and the 1K &amp; executive teamâ€™s response was essentially â€œwe donâ€™t careâ€.

Super disappâ€¦"
1226,2022-03-24,"So @Delta &gt;@UnltedAirlines 
-Low class customers not intelligent enough to board in any organized manner.
-Flight attendants not prepared for first class customers.
-Complete free for all. 
-Old plane
Happy to be done with these points and no more #UnitedAirlines in the future."
1227,2022-03-24,"United Airlines ðŸ‡ºðŸ‡²
Boeing 777-200ER
N78003
23.5 Years
LAX-NRT

#boeing777 #Boeing #United #unitedairlines #aviation #aviationphotography https://t.co/5XylBkoXFR"
1228,2022-03-24,"RT @CaseyMeraz: Was just bait and switched by @united and the 1K &amp; executive teamâ€™s response was essentially â€œwe donâ€™t careâ€.

Super disappâ€¦"
1229,2022-03-24,Airlines ask Biden to end mask requirements for planes and airports #flightattendants #twu #hospitalization #unitedairlines #southwestairlines #deltaairlines https://t.co/ND3lA8xbNC
1230,2022-03-24,"Happy 10th Anniversary, VirtualUA Community, read a message from President Robby: https://t.co/qDWevMhiD2

#unitedairlines #boeing #airbus  #fsx #p3d #msfs2020 #xplane11 #avgeek  #aviation  #beingunited #unitedtogether #flightsim #virtualua  #virtualairline #happyanniversary https://t.co/VvwZHka2xu"
1231,2022-03-24,"#EnglishVersion #TedCruz is it again! ðŸ˜‚ 
#UnitedAirlines #Transponder1200
https://t.co/aUlGez0yDm"
1232,2022-03-24,"Anyone ever try to check their bag in at the airport but thereâ€™s no one at the counter?

#unitedairlines #goodmorning https://t.co/Jm638wTLQx"
1233,2022-03-24,"Aircraft: Boeing 777-300ER

Read the full article: 20 Longest U.S. Domestic (Including Guam) Flights By Distance
â–¸ https://t.co/oDJx8rJWZr

#DeltaAirLines #WorldSLongestFlight #DayUnitedAirlines #UnitedAirlines #HawaiianAirlines #AmericanAirlines https://t.co/W52vfcXfLU"
1234,2022-03-24,"@iamgabesanchez #Hispanics don't want #TedCruz, neither do Asians.  #Montana and #UnitedAirlines are sick of him and #Canada certainly won't take him back.  Will anyone or anyplace besides #Texas, take #TedCruz??? 
Please ðŸ™ðŸ™ðŸ™"
1235,2022-03-24,"ICAO: #A34358
Flt: #UAL945 #UnitedAirlines
First seen: 2022/03/24 09:02:52
Min Alt: 10025 ft MSL
Min Dist: 0.49 km

#planefence #adsb - docker:kx1t/planefence
https://t.co/rJuRsxBpSA https://t.co/wYDEZbkbjd"
1236,2022-03-24,"RT @Blessed2Travell: When the flight is delayed by a rude passenger that caused a delay today (March 21, 2022). United airlines Austin to Hâ€¦"
1237,2022-03-24,"RT @niklasjakobi: Visiting the heart of airport ops today. Thanks everyone for showing us around. It was a great opportunity!
@LWachowska @â€¦"
1238,2022-03-24,"My husband and Iâ€™ve spent a week trying to have @united reverse our travel credits, which we lost because of their website malfunction and horrible customer service. Is it too much to ask to get our travel credit back? Give us our money back. #UnitedAirlines https://t.co/wsYafEMS8m"
1239,2022-03-24,RT @Femme_Foodie: .@united things just keep getting worse &amp; worse. Your social team sent me a dM &amp; then ghosted me. #ttot #unitedairlines #â€¦
1240,2022-03-24,.@united things just keep getting worse &amp; worse. Your social team sent me a dM &amp; then ghosted me. #ttot #unitedairlines #airtravel https://t.co/nL1YNBttgc
1241,2022-03-24,"RT @LBogovich: @united @NoNutTraveler 2) at 30,000 feet. If an epipen is used the patient MUST go to the ER IMMEDIATELY!  And you need to tâ€¦"
1242,2022-03-24,"RT @Femme_Foodie: .@united been on hold for more than an hour. You need to improve! I tried chatting, the CSR couldnâ€™t help, told me to calâ€¦"
1243,2022-03-24,".@united been on hold for more than an hour. You need to improve! I tried chatting, the CSR couldnâ€™t help, told me to call. #onhold #unitedairlines #ttot https://t.co/Le8Or6sO61"
1244,2022-03-24,"ICAO: A5E44C
Flt: UAL1726 #UnitedAirlines
First seen: 2022/03/23 21:15:21
Min Alt: 600 ft MSL
Min Dist: 2.7 nm

#planefence #adsb - docker:kx1t/planefence
https://t.co/XnEHbAkppc https://t.co/WM5NMnRCT3"
1245,2022-03-24,"RT @Blessed2Travell: When the flight is delayed by a rude passenger that caused a delay today (March 21, 2022). United airlines Austin to Hâ€¦"
1246,2022-03-23,"RT @Blessed2Travell: When the flight is delayed by a rude passenger that caused a delay today (March 21, 2022). United airlines Austin to Hâ€¦"
1247,2022-03-23,"@BCalStewardess @aldersonjackson @MD80com @aomd88 @AusterityAirli1 @librarian_ra @acabgd @nursebinky @Ramivipsagel @DontMePlease3 @jonathanalim @musikerong @jaysalas101 @tambok0599 'fly the friendly skies worldwide, via its rainbow-coloured 747s'ðŸ™ðŸ‘ðŸ˜Š#UnitedAirlines very stunning pix indeed"
1248,2022-03-23,"Onward and Upward we go! ðŸ˜

#unitedairlines #beingunited #boeing #boeing737 #b737 #planespotter #pilot #airplane #avgeek #aviation #msfs2020 #xplane11 #fsx #p3d #travel #virtualua https://t.co/dIZbCBXydO"
1249,2022-03-23,"What a beautiful day in Denver, with a pretty cool looking plane ðŸ˜Ž @united @DENAirport #UnitedAirlines #flythefriendlyskies #denver #coolplane https://t.co/3LWNQOrnIL"
1250,2022-03-23,RT @MichelleHY1: @SenTedCruz is that why almost got arrested in #bozemanmt #unitedairlines the other day #juniorsenator you and @HawleyMO râ€¦
1251,2022-03-23,@SenTedCruz is that why almost got arrested in #bozemanmt #unitedairlines the other day #juniorsenator you and @HawleyMO real #pos https://t.co/TITbhdpw5Z
1252,2022-03-23,Last - I hope - #unitedairlines gripe about terrible customer experience. On @united chat today I asked about 1st class meal options for flight to Hawaii due to allergies. There are none. The meal is â€œrandom.â€ I canâ€™t even. Enjoy your random meal in first class. Pic for proof! https://t.co/9vJ6r3VBK0
1253,2022-03-23,#unitedairlines longest story ever conâ€™d. @united is now DMing me saying to keep working w/ bag dept - who now wont reply to me via email or give me a straight answer on the phone - on compensation. No resolution yet again. More runaround. Infuriating. (But wait. Thereâ€™s more!)
1254,2022-03-23,"#UnitedAirlines pt 1 million. @united wants proof of purchase / receipts for official claims but most receipts of news stuff was in bags or items purchased a while ago, thatâ€™s why we wanted to use the â€œbag incentiveâ€ policy. What I pieced together was definitely &gt;$3k."
1255,2022-03-23,"#UnitedAirlines subsequent emails to @united unanswered for the past week, no clarity on resolution. So frustrated by the runaround. Bags full of special @PredsNHL jerseys &amp; apparel &amp; giveaways &amp; more bc we were in town for #rinne ceremony &amp; @NHL stadium series."
1256,2022-03-23,#UnitedAirlines pt 5 I submitted a complaint to the Dept. of Transportation few days after bags were missing. @united emailed to offer 10k mileage rewards pts for our trouble. No mention of bags. Software eng hubby hasnâ€™t been able to access our mileage rewards for 4+ years.
1257,2022-03-23,"Of all the books in the world, the best stories are found between the pages of a passport ðŸ—ºï¸

â€¢ â€¢
United Airlines ðŸ‡ºðŸ‡²
Boeing 787-10
N12012
2.2 years
FRA-IAD

@united #unitedAIRLINES #aviation #boeing787 #Boeing https://t.co/37w040C2oF"
1258,2022-03-23,"#UnitedAirlines pt. 4. On 3/15 got email that $1,500 would be requested as the total reimbursement. The policy says $1,500 for â€œyour lost bagâ€ not bags. @united lost 2. Email reply said thereâ€™s been misunderstanding of policy &amp; to expect $1,500 total w/in 20-30 biz days."
1259,2022-03-23,#UnitedAirlines pt 3. Flight was 2/27/22. Bags still â€œbeing tracked.â€ Many calls &amp; emails &amp; many hours with different agents have resulted in a different response each time. Agents would not offer all options. Had to read @united policy pictured below aloud to agents. https://t.co/xwTnYDD1dm
1260,2022-03-23,"#UnitedAirlines pt. 3. Our bags were removed from plane &amp; FA returned w/ claim stubs in someone elseâ€™s name. Takeoff delayed to correct. We land, text alert says get bags at bag claim. Only 1 bag arrives. @united bag agent says our bag claim info was somehow deleted from system."
1261,2022-03-23,"#UnitedAirlines story part 1. Our soft side carry ones were a little too stuffed in the front pockets after vacation &amp; wouldnâ€™t quite fit in the bulkhead. I had a tote bag that could quickly fix this issue, but the flight attendant said he would have to gate check our 3 bags."
1262,2022-03-23,"I know the airline industry is going through a lot but #UnitedAirlines has to be one of the worst examples of customer service. @united Iâ€™d like to share our recent experience. You donâ€™t mind, do you? #StoryTime"
1263,2022-03-23,"@united @NoNutTraveler 2) at 30,000 feet. If an epipen is used the patient MUST go to the ER IMMEDIATELY!  And you need to train your employees better!! #disgustingbehavior #unitedAIRLINES #dobetter #foodallergies #customerservice"
1264,2022-03-23,"RT @Blessed2Travell: When the flight is delayed by a rude passenger that caused a delay today (March 21, 2022). United airlines Austin to Hâ€¦"
1265,2022-03-23,"#UnitedAirlines sucks. 
I picked an aisle seat when I purchased my ticket. It clearly states that Iâ€™m in 12D. Get on board and my boarding pass says 12F window. Why let me pick my seat if they donâ€™t honor it? Or at least notify me so I could have dealt with it before boarding."
1266,2022-03-23,United airlines owes me a new stroller #FuckUnitedAirlines #UnitedAirlines
1267,2022-03-23,United Airlines forces you to check in baggage when it did not need to be #UnitedAirlines #WorstAirline
1268,2022-03-23,"RT @virtualUA: Flying those friendly skies! âœˆï¸

#airplane #msfs2020 #fsx #p3d #xplane11 #airbus #boeing #planespotting #aviation #virtualaiâ€¦"
1269,2022-03-23,"RT @Blessed2Travell: When the flight is delayed by a rude passenger that caused a delay today (March 21, 2022). United airlines Austin to Hâ€¦"
1270,2022-03-23,"RT @Blessed2Travell: When the flight is delayed by a rude passenger that caused a delay today (March 21, 2022). United airlines Austin to Hâ€¦"
1271,2022-03-23,"RT @CaseyMeraz: Was just bait and switched by @united and the 1K &amp; executive teamâ€™s response was essentially â€œwe donâ€™t careâ€.

Super disappâ€¦"
1272,2022-03-23,"RT @CaseyMeraz: Was just bait and switched by @united and the 1K &amp; executive teamâ€™s response was essentially â€œwe donâ€™t careâ€.

Super disappâ€¦"
1273,2022-03-23,"Day 7 - no luggage, no information, no nothingâ€¦by now, it feels like a robbery! Do we know they really still exist, or did #Lufthansa and #unitedAIRLINES become letter box companies on Cayman Islands meanwhile? TALK TO ME!! ðŸŒ#StarAlliance"
1274,2022-03-23,"First week at LGA, and look at that sunrise! ðŸŒ… Back in NYC, and it feels so good ðŸ—½â¤ï¸ @GreyatUnited - look who I found! ðŸ˜Š #beingunited #unitedairlines #LGA #iloveNY https://t.co/wO3DHDzeC8"
1275,2022-03-23,"Flying those friendly skies! âœˆï¸

#airplane #msfs2020 #fsx #p3d #xplane11 #airbus #boeing #planespotting #aviation #virtualairline #vatsim #flightsim #pilot #instaplane #unitedairlines #beingunited https://t.co/DTFhZo5Uoq"
